site	translation_id	copyright_status	copyright
biblestudytools.com	gw	copyrighted	"
  GOD'S WORD® is a copyrighted work of God's Word to the Nations. Copyright © 1995 by God's Word to the Nations. All rights reserved.  Used by permission.
"
biblestudytools.com	hnv	public_domain	"
  The Hebrew Names Version is in the public domain.
"
biblestudytools.com	jub	open_license	"
  The Jubilee Bible (from the Scriptures of the Reformation), edited by Russell M. Stendal, Copyright © 2000, 2001, 2010
"
biblestudytools.com	kjva	public_domain	"
  The King James Version is in the public domain.
"
biblestudytools.com	leb	open_license	"
  Scripture quotations marked (LEB) are from the Lexham English Bible. Copyright 2012 Logos Bible Software. Lexham is a registered trademark of Logos Bible Software.
"
biblestudytools.com	ncv	copyrighted	"
  Scripture taken from the New Century Version. Copyright © 1987, 1988, 1991 by Thomas Nelson, Inc. Used by permission. All rights reserved.
"
biblestudytools.com	nirv	copyrighted	"
  Holy Bible, New International Reader's Version® Copyright © 1995, 1996, 1998 by Biblica.   All rights reserved worldwide.
"
biblestudytools.com	nrsa	copyrighted	"
  New Revised Standard Version Bible, copyright 1989, Division of Christian Education of the National Council of the Churches of Christ in the United States of America. Used by permission. All rights reserved.
"
biblestudytools.com	rhe	public_domain	"
  The Douay-Rheims Bible is in the public domain.
"
biblestudytools.com	rsv	copyrighted	"
  Revised Standard Version of the Bible, copyright 1952 [2nd edition, 1971] by the Division of Christian Education of the National Council of the Churches of Christ in the United States of America. Used by permission. All rights reserved. 
"
biblestudytools.com	rsva	copyrighted	"
  Revised Standard Version of the Bible, copyright 1952 [2nd edition, 1971] by the Division of Christian Education of the National Council of the Churches of Christ in the United States of America. Used by permission. All rights reserved. 
"
biblestudytools.com	tmb	copyrighted	"
  Third Millennium Bible (TMB), New Authorized Version, Copyright 1998 by Deuel Enterprises, Inc., Gary, SD 57237. All rights reserved.
"
biblestudytools.com	tmba	copyrighted	"
  Third Millennium Bible (TMB), New Authorized Version, Copyright 1998 by Deuel Enterprises, Inc., Gary, SD 57237. All rights reserved.
"
biblestudytools.com	tyn	public_domain	"
  The Tyndale Bible is in the public domain.
"
biblestudytools.com	wbt	public_domain	"
  The Webster Bible is in the public domain.
"
biblestudytools.com	web	public_domain	"
  The World English Bible is in the public domain.
"
biblestudytools.com	wnt	public_domain	"
  The Weymouth New Testament is in the public domain.
"
biblestudytools.com	wyc	copyrighted	"
  Copyright © 2001 by Terence P. Noble.  For personal use only.
"
biblestudytools.com	ylt	public_domain	"
  Young's Literal Translation is in the public domain.
"
ebible.org	engasvbt	public_domain	public domain
ebible.org	engBBE	public_domain	public domain
ebible.org	engbsb	public_domain	public domain
ebible.org	engDBY	public_domain	public domain
ebible.org	engDRA	public_domain	public domain
ebible.org	engemtv	open_license	Copyright © 2014 Dr. Paul W. Esposito
ebible.org	engf35	open_license	Copyright © 2016 Wilbur N. Pickering, ThM, PhD
ebible.org	engfbv	open_license	Copyright © 2018 Dr. Jonathan Gallagher
ebible.org	enggnv	public_domain	public domain
ebible.org	engkjvcpb	public_domain	public domain
ebible.org	englsv	open_license	Copyright © 2020 Covenant Press
ebible.org	engnoy	public_domain	public domain
ebible.org	engoebcw	public_domain	public domain
ebible.org	engoebus	public_domain	public domain
ebible.org	engtcent	open_license	Copyright © 2022 Robert Adam Boyd
ebible.org	engtnt	public_domain	public domain
ebible.org	engULB	open_license	Copyright © 2017 Door43 World Missions Community
ebible.org	engwebp	public_domain	public domain
ebible.org	engwebpb	public_domain	public domain
ebible.org	engwebster	public_domain	public domain
ebible.org	engwebu	public_domain	public domain
ebible.org	engwmb	public_domain	public domain
ebible.org	engwmbb	public_domain	public domain
ebible.org	engylt	public_domain	public domain
ebible.org	fra_fob	public_domain	public domain
ebible.org	fraLSG	public_domain	public domain
ebible.org	francl	open_license	Copyright © 2022 Fraternité de Tibériade
ebible.org	frasbl	public_domain	public domain
ebible.org	ita1885	public_domain	public domain
ebible.org	ita1927	public_domain	public domain
ebible.org	polsz	open_license	Copyright © 2016 Biblica, Inc.
ebible.org	polubg	open_license	Copyright © 2018 Fundacja Wrota Nadziei
ebible.org	spabes	open_license	Copyright © 2018, 2019 AudioBiblia.org /Irma Flores
ebible.org	spablm	public_domain	public domain
ebible.org	spapddpt	open_license	Copyright © 2020 Asociacion Biblica Latinoamericana
ebible.org	spaRV1909	public_domain	public domain
ebible.org	spavbl	open_license	Copyright © 2018-2020 Jonathan Gallagher y Shelly Barrios de Avila
bibliepolskie.pl	BRZESKA.TRANS.	public_domain	
bibliepolskie.pl	BUDNY.1574	public_domain	
bibliepolskie.pl	WUJEK.1923	public_domain	
bibliepolskie.pl	RAKOW.NT	public_domain	
bibliepolskie.pl	GDAŃSKA.1881	public_domain	
bibliepolskie.pl	GDAŃSKA.2017	open_license	
bibliepolskie.pl	SOŁOWEYCZYK.MAT	public_domain	
bibliepolskie.pl	SZCZEPAŃSKI	public_domain	
bibliepolskie.pl	MARIAWICI	copyrighted	
bibliepolskie.pl	GRZYM.1936	public_domain	
bibliepolskie.pl	GRZYM.1937	public_domain	
bibliepolskie.pl	DĄBR.WUL.1973	copyrighted	
bibliepolskie.pl	DĄBR.GR.1961	copyrighted	
bibliepolskie.pl	TYSIĄCL.WYD5	copyrighted	
bibliepolskie.pl	BRYTYJKA	copyrighted	
bibliepolskie.pl	WARSZ.PRASKA	copyrighted	
bibliepolskie.pl	ŚLĄSKIE.TOW.BIB.	copyrighted	
bibliepolskie.pl	EIB.BIBLIA.2016.LIT	copyrighted	
bibliepolskie.pl	TOR.PRZ.2023	copyrighted	
bibliepolskie.pl	KJV.POL.2025	open_license	
obohu.cz	VW	copyrighted	
obohu.cz	KJ	public_domain	
obohu.cz	KJ2	copyrighted	
obohu.cz	KJ3	copyrighted	
obohu.cz	RNKJ	open_license	
obohu.cz	ASV	public_domain	
obohu.cz	ASVS	public_domain	
obohu.cz	IAV	copyrighted	
obohu.cz	DB	public_domain	
obohu.cz	LEB	open_license	
obohu.cz	WEB	public_domain	
obohu.cz	YLT	public_domain	
obohu.cz	LITV	copyrighted	
obohu.cz	NET	open_license	
obohu.cz	THO	public_domain	
obohu.cz	WEBS	public_domain	
obohu.cz	ROT	public_domain	
obohu.cz	ETHE	public_domain	
obohu.cz	LAMSA	copyrighted	
obohu.cz	MURD	public_domain	
obohu.cz	T2001	open_license	
obohu.cz	KJPCE	public_domain	
obohu.cz	TS98	copyrighted	
obohu.cz	JESP	public_domain	
obohu.cz	CJB	public_domain	
obohu.cz	MIT	copyrighted	
obohu.cz	MOF	public_domain	
obohu.cz	ESV	copyrighted	
obohu.cz	NWTEN	copyrighted	
obohu.cz	RV	public_domain	
obohu.cz	RV1	public_domain	
obohu.cz	RV2	public_domain	
obohu.cz	RVR	copyrighted	
obohu.cz	RVA	copyrighted	
obohu.cz	RV3	copyrighted	
obohu.cz	RVG	open_license	
obohu.cz	ESC	public_domain	
obohu.cz	SBJ	copyrighted	
obohu.cz	SBJ1	copyrighted	
obohu.cz	BLA	copyrighted	
obohu.cz	PRATT	public_domain	
obohu.cz	NVI	copyrighted	
obohu.cz	JUN	public_domain	
obohu.cz	LBLA	copyrighted	
obohu.cz	PESE	copyrighted	
obohu.cz	FBBB	public_domain	
obohu.cz	FBAC	public_domain	
obohu.cz	FBJ	copyrighted	
obohu.cz	FBS	public_domain	
obohu.cz	KJF	open_license	
obohu.cz	FBM	copyrighted	
obohu.cz	FR	public_domain	
obohu.cz	LSS	public_domain	
obohu.cz	DBF	public_domain	
obohu.cz	OST	public_domain	
obohu.cz	DM07	public_domain	
obohu.cz	MART	public_domain	
obohu.cz	GENF	public_domain	
obohu.cz	BDP	copyrighted	
obohu.cz	LCF	public_domain	
obohu.cz	PGR	public_domain	
obohu.cz	PCB	copyrighted	
obohu.cz	POL	public_domain	
obohu.cz	UBG	open_license	
obohu.cz	POZ	copyrighted	
obohu.cz	PBT	copyrighted	
obohu.cz	PBW	copyrighted	
obohu.cz	PBWP	copyrighted	
obohu.cz	PBB	public_domain	
obohu.cz	NBG	copyrighted	
obohu.cz	AM	copyrighted	
obohu.cz	IT	public_domain	
obohu.cz	DIO	public_domain	
obohu.cz	CEI	public_domain	
crossbible.com	ASV	public_domain	"Description The American Standard Version (ASV), published in 1901, is a revision of the English Revised Version (ERV) with a focus on American English usage. Produced by a committee of American scholars under the American Revision Committee, the ASV is renowned for its scholarly accuracy and literal approach to translation. It closely adheres to the original Hebrew, Aramaic, and Greek texts and was one of the first translations to consistently use ""Jehovah"" to denote the Tetragrammaton in the Old Testament. The ASV has significantly influenced the development of later Bible translations and remains highly respected in biblical scholarship. Attribution The American Standard Version (ASV) is in the public domain. This edition was sourced from OpenBible.com and released under a CC0 License. You are free to copy, adapt, and share this text for commercial or non-commercial use."
crossbible.com	BSB	public_domain	Description The Berean Study Bible (BSB) is a new English translation that emphasizes transparency and root meanings by connecting each word back to its original Greek or Hebrew. Crafted for public reading, study, memorization, and evangelism, the BSB is based on the best available manuscripts and scholarly sources. This edition includes the full text, footnotes, section headings, and cross-references. Unlike traditional study Bibles, it does not contain in-text commentary or study aids but provides these resources online and through various apps and software. Licensing for use in websites, apps, software, and audio is available for free. Attribution The Berean Study Bible (BSB) is in the public domain as of April 30, 2023. The text is licensed for free use in websites, apps, software, and audio. For more information, visit Berean Bible Licensing.
crossbible.com	BRENT-eng	public_domain	Description Brenton's English Translation of the Septuagint, originally published in 1844 by Samuel Bagster & Sons in London, is an influential English rendition of the Greek Septuagint by Sir Lancelot Charles Lee Brenton. The translation incorporates the Apocrypha in editions post-1851 and was available with parallel Greek text by 1870. It leverages the Codex Vaticanus as its primary source. Attribution Brenton's English Septuagint (1844) is in the public domain.
crossbible.com	ESV-CE	copyrighted	"Description The English Standard Version Catholic Edition (ESV-CE) is a 2018 edition of the ESV that includes the full set of Deuterocanonical books recognized in the Catholic tradition. First published in 2001 by Crossway, the ESV is a revision of the 1971 Revised Standard Version (RSV), rooted in the Tyndale-King James tradition. It offers an ""essentially literal"" translation, aiming for word-for-word accuracy while preserving clarity and literary excellence. The ESV-CE retains this translation philosophy while presenting the biblical canon in the fuller form used by most Christian traditions throughout history. The Apocryphal texts included in this edition follow the same textual lineage as the rest of the ESV and were incorporated in 2009. Attribution Scripture quotations are from the ESV® Bible (The Holy Bible, English Standard Version®), © 2001 by Crossway, a publishing ministry of Good News Publishers. ESV Text Edition: 2025. Used by permission. All rights reserved.  The ESV® Apocrypha, © 2009 by Crossway, a publishing ministry of Good News Publishers. Used by permission. All rights reserved.  The Holy Bible, English Standard Version®, is adapted from the Revised Standard Version of the Bible, copyright Division of Christian Education of the National Council of the Churches of Christ in the U.S.A. All rights reserved.  The deuterocanonical books of the Apocrypha are adapted from the Revised Standard Version of the Bible, copyright Division of Christian Education of the National Council of the Churches of Christ in the U.S.A. All rights reserved.  The ESV text may not be quoted in any publication made available to the public by a Creative Commons license. The ESV may not be translated in whole or in part into any other language. Users may not copy or download more than 500 verses of the ESV Bible or more than one-half of any book of the ESV Bible.  English Standard Version, ESV, and the ESV logo are registered trademarks of Good News Publishers. Used by permission.  Full copyright and permissions: https://www.crossway.org/permissions/"
crossbible.com	JPS	public_domain	Description The JPS Tanakh 1917 edition, also known as the Old JPS (OJPS), is an early 20th-century English translation of the Hebrew Bible. Produced by a committee from major Jewish institutions in the U.S., this translation relied on the Revised Version and American Standard Version, which were based on the King James Version. The translators aimed to remove Christian theological interpretations and incorporate traditional Jewish exegesis, making it a distinctly Jewish translation. The OJPS uses somewhat archaic language, reminiscent of the KJV, to maintain a solemn and reverent tone. This edition became a foundational text for Jewish religious and educational settings, greatly influencing Jewish life in America. Attribution The JPS Tanakh (1917) is in the public domain.
crossbible.com	KJV-1611	public_domain	Description The King James Bible, authorized by King James I of England in 1604, was completed in 1611 by a team of over fifty scholars. They utilized previous translations like the Tyndale New Testament, the Matthews Bible, the Great Bible, and the Geneva Bible. This comprehensive effort sought to unify and stabilize the religious landscape of England, catering to diverse groups from Puritans to Traditionalists. The translation is noted for its majestic prose and has had a profound influence on English-speaking Christianity and culture. This 1611 edition, now in the public domain, remains a foundational text for study and worship, reflecting the text as originally published without modern alterations.
crossbible.com	KJV-1769	public_domain	Description The 1769 edition of the King James Bible, also known as the Oxford Standard, is a refined version of the 1611 text with modernized spelling, standardized punctuation, and corrected typographical errors. While the translation remains unchanged, these updates improve readability without altering the meaning, making it more accessible for contemporary readers. Common spellings like “favor” replace archaic forms such as “fauour”, and punctuation is applied more consistently. This edition, now public domain in most regions but still under Crown copyright in the UK, became the most widely distributed version of the KJV and remains a popular choice for study and worship today. Attribution Text from the King James Version (1769), public domain outside the United Kingdom. Crown copyright applies within the UK.
crossbible.com	NASB	copyrighted	Description The New American Standard Bible (NASB), completed in 1971, closely follows the ASV's formal equivalence approach, striving for literal accuracy in translation from the original Hebrew, Aramaic, and Greek texts. It is favored for its precision in conveying the structure and vocabulary of the original languages, making it a preferred choice for many scholars and serious Bible students who appreciate its adherence to the wording and grammatical structure of the source texts. Attribution New American Standard Bible Copyright © 1960, 1971, 1977, 1995, 2020 by The Lockman Foundation, La Habra, Calif. All rights reserved. For Permission to Quote Information visit www.lockman.org
crossbible.com	NETv1	open_license	Description The NET Bible is a completely new English translation produced by more than 25 biblical scholars working directly from the original languages. It is widely known for its 60,000+ translator’s notes, offering exceptional transparency into the translation process and making it especially valuable for Bible students and teachers. Attribution Scripture quoted by permission. Quotations are from the NET Bible® copyright ©1996–2006 by Biblical Studies Press, L.L.C. All rights reserved.
crossbible.com	NIV	copyrighted	Description First released in 1978, the New International Version (NIV) was created by a trans-denominational team of scholars using the best available manuscripts in the original languages. Aimed at a balance of accuracy and readability, the NIV underwent a significant revision in 2011 to reflect contemporary language and the latest scholarly research. This version seeks to offer a clear and fresh experience of the ancient texts for modern readers. Attribution HOLY BIBLE, NEW INTERNATIONAL VERSION®, NIV® Copyright © 1973, 1978, 1984, 2011 by Biblica, Inc. Used with permission. All rights reserved worldwide. The “NIV”, “New International Version”, “Biblica”, and the Biblica Logo are trademarks registered in the United States Patent and Trademark Office by Biblica, Inc. Used with permission. Inc. The “NVI”, “Biblica”, and the Biblica Logo are trademarks registered in the United States Patent and Trademark Office by Biblica, Inc. Used with permission.
crossbible.com	NRSVue	copyrighted	Description To the Reader From the National Council of the Churches of Christ in the USA Motivated by love and respect for Scripture, the National Council of the Churches of Christ in the USA (NCC) hopes that you will find this New Revised Standard Version Updated Edition ( NRSVue ) suitable to inspire, inform, and guide daily living. The goal of the NRSVue is to offer a readable and accurate version of the Holy Bible to the global English-speaking community for public worship and personal study, for scholarship and study in classrooms, and for informing faith and action in response to God. Together with religious leaders from diverse communities of faith, we join in the conviction that the Scriptures offer good news of God’s love—wisdom to guide, hope to sustain, truth to empower, forgiveness to change, and peace to bless all of creation. The NRSVue extends the New Revised Standard Version’s ( NRSV ) purpose to deliver an accurate, readable, up-to-date, and inclusive version of the Bible. It also continues the work of offering a version as free as possible from the gender bias inherent in the English language, which can obscure earlier oral and written renditions. The NRSVue , like the NRSV , follows “in the tradition of the King James Bible , [introducing] such changes as are warranted on the basis of accuracy, clarity, euphony, and current English usage, . . . as literal as possible, as free as necessary” ( NRSV’s preface “To the Reader”). As also stated in the NRSV preface, the Bible’s message “must not be disguised in phrases that are no longer clear or hidden under words that have changed or lost their meaning; it must be presented in language that is direct and plain and meaningful to people today.” Why an Update? The NRSV has been called the most accurate of English-language translations, based on the available manuscript evidence, textual analysis, and philological understanding. In the more than thirty years since its first publication, hundreds of ancient manuscripts have been studied in exacting detail. The NRSVue is informed by the results of this research. Laboring through this material has deepened scholarly insight into Jewish and Christian sacred texts and advanced understanding of ancient languages. With new textual evidence, historical insights, and philological understandings (which include exploring the meanings of ancient texts in light of the cultures that produced them), the NRSVue brings greater precision in interpreting Scripture today. The goal of these practices has been to translate the ancient texts as accurately as possible while reflecting the cultural differences across time and conditions. Such a translation approach permitted the Editorial Committee to present the text as literally as possible and as freely as necessary. The Update Process The current updating process involves scores of scholars and leaders from multiple faith communities, inclusive of gender and ethnic identities, with the unwavering goal to render an accurate version of original source texts into the most current understandings of contemporary language and culture. It is for this reason, too, that the NCC commissioned the Society of Biblical Literature (SBL), the leading international association of biblical scholars, to review and update the NRSV . The SBL’s mandate and process were single-mindedly intended to ensure the currency and integrity of the NRSVue as the most up-to-date and reliable Bible for use and study in English-language religious communities and educational institutions. A Final Word Since its beginnings in the early 1950s, the NCC has supported the work of scholars who dedicate their lives to the study of the Hebrew and Christian Scriptures. Likewise, the NCC’s steadfast aim has been to encourage readers to study the Scriptures so they will be inspired and informed in their faithful action to love God with their hearts, souls, minds, and strength and to love each other as God loves. The communions of the National Council of the Churches of Christ in the USA have undertaken this work as a sacred trust. Preface to the NRSV Updated Edition From the Society of Biblical Literature Purpose of the Revision First published in 1611, the King James Version slowly but steadily attained a well-deserved stature as the English language’s “Authorized Version” of the Scriptures. At the same time, the scholarly foundation that produced the King James Version shifted as new manuscripts came to light and philological understandings improved. As a result of these scholarly advances, the Revised Standard Version was authorized to improve the translation, based on more evidence of the original texts and early translations of the Bible, the meanings of its original languages (Hebrew, Aramaic, and Greek, as well as ancient translations into Arabic, Armenian, Coptic, Ethiopic, Georgian Greek, Syriac, and Latin), and changes to the English language itself. The forty years between the Revised Standard Version and the New Revised Standard Version likewise witnessed many developments in biblical scholarship, textual criticism, linguistics, and philology. The same has occurred over the last thirty years, including the publication of all the biblical texts discovered near the Dead Sea, and these developments warrant this update. As with its predecessors, the NRSVue can claim a well-known line from the 1611 preface to the King James Version : “We never thought from the beginning that we should need to make a new translation . . . but to make a good one better.” The National Council of Churches, which holds the copyright of the New Revised Standard Version , commissioned the Society of Biblical Literature to direct the NRSVue revision project thirty years after its original publication. The editors of this edition encourage readers to read the excellent prefaces to both the Revised Standard Version (1952) and the New Revised Standard Version (1989); some elements of the latter have been incorporated herein. This preface also outlines the process of the update and the mandate under which it was conducted. Process of the Revision The review managed by the Society of Biblical Literature included seven general editors and fifty-six book editors, with several general editors serving also as book editors. The general editors were divided into three teams: Old Testament (also known as the Hebrew Scriptures), Apocrypha (also known as the Deuterocanon), and the New Testament. In addition to the seven general editors, the National Council of Churches appointed two members of its Bible Translation and Utilization Advisory Committee to serve as liaisons to the committee of general editors appointed by the Society of Biblical Literature. Three members of the Society’s staff participated in and managed the project. Beginning in 2017, each book of the Bible was assigned to one or more book editors. Over the course of two years (2018–2019), the book editors submitted their proposed updates to the general editors. Each of the three teams of general editors met at least once a month for two years (2019–2020) to review and discuss the proposed updates submitted by the book editors. The accepted updates were submitted to the National Council of Churches in 2021 for its final review and approval of what is now the NRSVue . The NRSVue presents approximately 12,000 substantive edits and 20,000 total changes, which include alterations in grammar and punctuation. Like its predecessors, this NRSVue has relied on the best results of modern discovery and scholarship. The mandate primarily focused on two types of revisions: text-critical and philological. The New Revised Standard Version Updated Edition ( NRSVue ) is not a new translation. While some stylistic improvements have been made, these were reserved for instances where the translation was awkward, unclear, or inaccurate. Other changes involve matters of consistency, grammar and punctuation, and general improvements that render the translation and notes more consistent and uniform. Text-Critical Revisions The role of text criticism in Bible translation is to establish a base text from which to translate, a text reconstructed from the earliest versions in the original languages (Hebrew, Aramaic, and Greek), as well as in ancient translations of the books of the Old Testament, Apocrypha, and New Testament. Translators rely on scholarly critical editions of the Bible for their work. A typical text-critical resource establishes a text based on scholarly judgment of the preferred reading among the readings available, with important alternative readings provided in a detailed apparatus. Scholars follow well-established rules in their effort to determine one preferred or superior reading from among others, though this remains both art and science. The challenge of establishing the Hebrew and Aramaic text of the Old Testament is different from the corresponding challenge in the New Testament. For the New Testament, a large number of Greek manuscripts exist, preserving many variant forms of the text. Some of them were copied only two or three centuries later than the original composition of the books. While the Dead Sea Scrolls dramatically improved the resources for Old Testament textual criticism, most translations, including the NRSVue , still rely especially on a standardized form of the text established many centuries after the books were written. The goal of the text-critical review was to evaluate whether or not to modify the textual basis for the revision. To this end, the text underlying the New Revised Standard Version was examined in the light of all available evidence, making use of new data, perspectives, and scholarly resources. The review occasionally resulted in a change to the translation itself or to the textual notes that have been an integral feature of the New Revised Standard Version . For the Old Testament, the team made use of the Biblia Hebraica Quinta (2004–) for those books published to date and the Biblia Hebraica Stuttgartensia (1977; ed. sec. emendata, 1983) for the remaining books. Both are editions of the Hebrew and Aramaic text as current early in the Christian era and fixed by Jewish scholars (the Masoretes) of the sixth to the ninth centuries. The vowel signs, which were added by the Masoretes, are accepted in the main, but where a more probable and convincing reading can be obtained by assuming different vowels, we adopted that reading. No notes are given in such cases because the vowel points are more recent and less reliably original than the consonants. Departures from the consonantal text of the best manuscripts have been made only where it seems clear that errors in copying were introduced before the Masoretes standardized the Hebrew text. Most of the corrections adopted in the NRSVue are based on other ancient Hebrew manuscripts or on the ancient versions (translations into Greek, Aramaic, Syriac, and Latin), which were made prior to the time of the work of the Masoretes and which therefore may reflect earlier forms of the Hebrew text. In such instances a note specifies the manuscript, version, or versions attesting the correction and also gives a translation of the Masoretic Text. Since the Dead Sea Scrolls and the Septuagint translation predate the Christian era, they present for certain books an earlier and more original version in the development of the texts. Each of the versions was considered authoritative by a community. This advance in textual scholarship is recent, however, so the NRSVue retains for its translation the version presented by the Masoretic Text, whether it attests the earlier, parallel, or later version. The differences between these major versions are larger than can be added to the notes. The NRSVue uses double brackets in the Old Testament in the same way the New Revised Standard Version did in the New Testament: to enclose passages that are now regarded to be later additions to the text but that have been retained because of their evident antiquity and their importance in the textual tradition. In short, the text-critical basis for the Old Testament is an improved Masoretic Text, which was the goal of the New Revised Standard Version . The Masoretic Text has been given preference where there is no scholarly consensus in favor of another reading or where the arguments are equivocal. The Revised Standard Version of the Bible containing both the Old and New Testaments was published in 1952; a translation of the Apocrypha in the Old Testament followed in 1957. In 1977, this collection was issued in an expanded edition containing three additional texts considered canonical by Eastern Orthodox communions ( 3 and 4 Maccabees and Psalm 151 ). Thereafter the Revised Standard Version gained the distinction of being officially authorized for use by all major Christian churches: Protestant, Anglican, Roman Catholic, and Eastern Orthodox. The translation of the Apocrypha, therefore, is not peripheral but of equal import as the translation of the Old Testament and the New Testament. Indeed, some of the deuterocanonical books were originally written in Hebrew or Aramaic and were considered sacred texts by the early Jewish communities who first transmitted them and the later Christians who preserved them. The NRSVue includes a considerable number of changes to the Apocrypha. Because there is no single critical edition for the books in this collection, the team made use of a number of texts. For most books the basic Greek text used was the edition of the Septuagint prepared by Alfred Rahlfs (Stuttgart, 1935). For several books the more recent volumes of the G ö ttingen Septuagint project were utilized. A New English Translation of the Septuagint (Oxford, 2009) also served as a resource to compare translations and evaluate critical texts for individual books. For the book of Tobit , the New Revised Standard Version relied on the shorter Greek manuscript tradition; the NRSVue translated the longer Greek tradition (preserved in Codex Sinaiticus), while taking the Qumran manuscripts and other ancient witnesses into account. For the three Additions to Daniel , the Committee continued to use the Greek version attributed to Theodotion. Ecclesiasticus has an especially challenging textual history. The team generally followed the Greek text of Joseph Ziegler (and the versification in the Prologue), while giving particular consideration to the earliest Hebrew manuscripts from the Dead Sea region, with occasional recourse to the Syriac. The versification of 1 Esdras now follows Robert Hanhart’s edition (G ö ttingen, 1974), which also brings the book into conformity with its usage in the Eastern Orthodox tradition. The basic text adopted in rendering 2 Esdras is the Latin version given in Robert Weber’s Biblia Sacra (Stuttgart, 1971), with consultation of the Latin texts of R. L. Bensly (1895) and Bruno Violet (1910), as well as by taking into account the Syriac, Ethiopic, Arabic, Armenian, and Georgian versions. Since the Additions to the Book of Esther are disjointed and unintelligible as they stand in most editions of the Apocrypha, we provide them with their original context by translating the entirety of Greek Esther from Hanhart’s edition (G ö ttingen, 1983). The versification of the Letter of Jeremiah now conforms to Ziegler’s edition (G ö ttingen, 1957, 1976). The Septuagint’s Psalm 151 is an abbreviated version of the Hebrew composition found in the 11QPsalms a scroll. While the Greek remains the basis for the translation, the team also consulted that scroll. For the New Testament, the team based its work on three recent editions of the Greek New Testament: (1) The Greek New Testament , 5th revised edition (United Bible Societies, 2014); (2) The Greek New Testament: SBL Edition (Society of Biblical Literature and Logos Bible Software, 2010); and, (3) for Acts and the Catholic Letters, Novum Testamentum Graecum: Editio Critica Maior (Deutsche Bibelgesellschaft, 2013, 2017). Occasionally these editions differ in regard to text or punctuation; in such cases the team followed the reading best supported by a combination of both traditional and more recent approaches and considerations. As in the original NRSV , double brackets are used to enclose a few passages that are generally regarded to be later additions to the text but that have been retained because of their antiquity and importance in the textual tradition. Here and there in the notes the phrase “Other ancient authorities read” identifies alternative readings preserved by Greek manuscripts and early versions. In both Testaments, other possible translations of the text are indicated by the word “Or.” Textual criticism continues to evolve. Not only have additional manuscripts become available, but some of the goals and methodology have changed over the last several decades. This is more the case for reconstructing the books of the Old Testament and Apocrypha, but it is generally true for the entire enterprise. In the NRSVue , care was taken not to push too far ahead of the existing critical editions or to turn the translation itself and its notes into a critical edition. Nevertheless, a careful reader will notice in general a more generous use of the notes for alternative readings. The editors hope that this work will serve translators in the future. Philological Revisions Deciphering the meanings of the Bible’s ancient languages involves a host of efforts: the study of the languages themselves, the comparative study of cognate languages from the ancient Near East and the Greco-Roman world, the disciplines of philology and linguistics, and the historical study of the social, cultural, and economic contexts in which the Bible was written. The NRSVue took special care not to use terms in ways that are historically or theologically anachronistic, though, as in every translation, anachronism is unavoidable. The NRSVue continues and improves the effort to eliminate masculine-oriented language when it can be done without altering passages that reflect the historical situation of ancient patriarchal culture. This goal is to provide a historically accurate and acceptable rendering without using contrived English. Only occasionally has the pronoun “he” or “him” or other gendered language been retained in passages where the reference may have been to a woman as well as to a man, for example, in several legal texts in Leviticus and Deuteronomy . In such instances of formal, legal language, the options of either putting the passage in the plural or of introducing additional nouns to avoid masculine pronouns in English could easily obscure the historical background to and literary character of the original. In the vast majority of cases, however, inclusiveness has been attained by simple rephrasing or by introducing plural forms when this does not distort meaning. The NRSVue also continues the well-established practice of using in the Old Testament the word Lord (or, in certain cases, God ). This represents the traditional way that English versions render the Divine Name, the “Tetragrammaton” (see the notes on Exodus 3.14 , 15 ), following the precedent of the ancient Greek and Latin translators and the long-established practice in the reading of the Hebrew Scriptures in the synagogue. The Future of Revisions and a Virtue of This Translation The NRSVue represents a base text that was produced from a variety of textual witnesses, a text that was not used by any one community but combines readings from several of them. This, however, may well be a model and a reminder to us today: it results in a text that can be used across both Jewish and Christian traditions and in all their diverse communities. Indeed, this model stretches back to 1611, the origin of this edition. The translators of the King James Version took into account all of the preceding English versions and owed something to each of them. In 1977 the Revised Standard Version incorporated books that permitted it to become officially authorized by all the major Christian churches, and the use of the Masoretic Text of the Hebrew Scriptures reflects the use of that text in synagogues. Beginning with the Revised Standard Version Bible Committee, the translation teams became both ecumenical and interfaith. The process that produced this translation of the Bible represents an ideal and a virtue. It is a Bible produced by consensus that can be used among and across pluralistic communities in contexts both academic and religious. In the future, new text-critical resources will become available, the methodology and goals of textual criticism may change, translation theory may evolve, and the need to reflect contemporary language will be constant. In short, efforts to update the translation of the Bible will continue. As they do, it is the hope of the Society of Biblical Literature that this translation will continue to be produced by a diverse team and for diverse readers. Attribution New Revised Standard Version Updated Edition , copyright © 2021 National Council of the Churches of Christ in the United States of America. Used by permission. All rights reserved worldwide.
crossbible.com	TYN	public_domain	Description William Tyndale's translation of the Bible, conducted between 1522 and 1535, was the first English Bible translated directly from Hebrew and Greek texts. Tyndale relied heavily on Erasmus's Greek New Testament and Luther's German Bible, alongside the Latin Vulgate and Complutensian Polyglot. His work included the New Testament, the Pentateuch, and some historical books of the Old Testament, forming the basis for the Matthew Bible and influencing later translations, including the King James Version. Tyndale's translation favored clarity and accessibility, setting a precedent for future English translations.
